sample_id,lot_id,tool_id,sequence,pressure_mean,pressure_std,temperature_c,rf_power_w,gas_flow_sccm,motor_current_a,vibration_rms,endpoint_slope,step_duration_s,anomaly_type,anomaly_score,yield_loss_proxy
S00645,L0032,T01,645,30.246318,0.498337,46.997507,831.978901,100.217081,12.096379,0.948203,-0.044196,67.947971,DRIFT,0.303898,11.125527
S00377,L0018,T01,377,29.374697,0.361531,46.021889,840.600957,105.583153,11.241498,0.95765,-0.029411,71.989373,NORMAL,0.250032,7.755506
S00146,L0007,T01,146,31.998904,1.16346,44.205421,823.329532,98.031749,11.755121,0.508958,-0.032355,74.843346,LEAK,0.499134,16.356931
S00226,L0011,T01,226,28.006137,0.441291,43.237091,848.337952,105.156424,11.746899,1.370093,-0.03982,69.501213,NORMAL,0.323998,7.481305
S00455,L0022,T04,455,27.931948,0.30706,40.994765,831.20813,108.826408,11.792711,0.861808,-0.031515,74.920597,NORMAL,0.12364,2.26598
S00375,L0018,T01,375,28.271399,0.353159,43.353806,804.971084,108.277886,12.048946,0.93442,-0.048212,69.084995,NORMAL,0.173037,6.829632
S00378,L0018,T01,378,28.42951,0.5382,43.115979,820.347061,102.717488,12.101686,1.108813,-0.043612,67.094473,NORMAL,0.234096,11.790946
S00714,L0035,T04,714,28.595158,0.411047,41.642118,789.759435,102.078614,11.662482,0.819303,-0.046674,68.112605,NORMAL,0.212947,8.21612
S00593,L0029,T01,593,29.442874,0.503638,46.03261,817.535457,107.55517,11.822269,1.273939,-0.03289,73.981882,NORMAL,0.322699,11.252074
S00200,L0010,T02,200,27.600489,0.389941,47.125019,819.608247,105.538405,13.171693,0.432837,-0.030228,66.332161,NORMAL,0.11844,2.679173
S00586,L0029,T04,586,25.762199,0.511761,40.974119,833.401859,109.596528,12.039343,0.668024,-0.053979,72.75381,NORMAL,0.273335,8.980198
S00720,L0036,T01,720,28.667149,0.442767,42.958713,834.440776,100.355537,13.00027,0.890492,-0.038029,71.768496,NORMAL,0.202774,3.922794
S00362,L0018,T01,362,27.380012,0.496421,47.203165,811.663441,109.069973,11.599806,0.739121,-0.042444,77.148959,NORMAL,0.175946,10.584479
S00241,L0012,T01,241,27.912323,0.346505,44.870444,845.404922,112.476887,11.750732,1.410005,-0.024069,63.023135,NORMAL,0.307024,12.169704
S00314,L0015,T04,314,28.906267,0.331386,42.581909,804.939469,103.300386,11.52068,0.973621,-0.030216,73.443567,NORMAL,0.209216,5.875336
S00022,L0001,T01,22,33.066538,1.34253,43.19082,812.341791,99.215892,13.033156,0.722909,-0.050999,71.599396,LEAK,0.608105,19.366335
S00429,L0021,T01,429,28.422382,0.29949,44.681282,794.861432,104.783692,11.250843,0.709502,-0.041487,,NORMAL,0.158838,5.429587
S00402,L0020,T02,402,27.474204,0.329081,43.309059,797.640684,105.709801,13.662883,0.935559,-0.025786,74.079624,NORMAL,0.198348,9.577168
S00465,L0023,T04,465,27.80352,0.480478,45.443196,820.021237,98.468532,12.384066,0.890492,-0.044393,72.838161,NORMAL,0.15262,7.514696
S00588,L0029,T01,588,27.565693,0.257988,41.498239,816.093057,98.973183,12.059044,0.975834,-0.039087,,NORMAL,0.139938,8.680638
S00072,L0003,T01,72,29.254834,0.180421,41.301386,833.48698,104.991604,12.521902,0.7256,-0.049569,67.458943,NORMAL,0.141565,4.246512
S00437,L0021,T02,437,26.893329,0.294608,41.784099,829.927104,104.064672,10.960798,0.724943,-0.054616,76.940119,NORMAL,0.153803,6.272048
S00132,L0006,T01,132,26.933536,0.273697,42.395805,802.613474,101.904312,12.921779,0.684733,-0.039817,69.778337,NORMAL,0.165214,7.304206
S00666,L0033,T03,666,35.465874,1.276495,47.71294,846.198885,96.052522,13.447948,1.017983,-0.037626,68.813154,DRIFT,0.812411,26.044194
S00670,L0033,T02,670,29.788117,0.211163,43.597574,815.472215,104.241392,12.817173,0.962259,-0.027908,70.288603,DRIFT,0.194081,5.269133
S00727,L0036,T01,727,29.392769,0.297703,43.339874,786.931523,103.781181,13.656845,0.902566,-0.041617,72.716721,NORMAL,0.252377,10.676727
S00581,L0029,T01,581,33.59076,1.18561,45.172277,808.444327,97.774214,11.271457,0.818163,-0.03477,72.288863,LEAK,0.609371,14.999821
S00368,L0018,T01,368,28.246932,0.467537,43.014885,859.806947,101.620012,12.713518,0.727841,-0.049716,65.144318,NORMAL,0.228748,9.599128
S00078,L0003,T02,78,31.850372,1.122361,43.003158,822.898194,100.218777,11.098793,0.77177,-0.052661,76.965624,LEAK,0.480354,14.143959
S00562,L0028,T02,562,29.441518,0.362079,40.662337,826.820822,101.739291,12.335063,0.900097,-0.038202,79.177102,NORMAL,0.204672,5.904689
S00539,L0026,T01,539,27.482624,0.12036,43.462327,831.365198,104.062638,11.704531,1.060435,-0.045566,69.799508,NORMAL,0.149481,10.101906
S00506,L0025,T03,506,26.832269,0.292793,44.795513,849.815061,99.013013,11.454639,0.622155,-0.029856,65.451334,NORMAL,0.206122,9.298611
S00692,L0034,T02,692,27.497715,0.4495,43.686862,821.97621,101.725388,11.675914,0.838644,-0.038162,69.680523,NORMAL,0.152091,6.041865
S00520,L0026,T01,520,25.49634,0.361982,44.795714,822.282188,107.70246,14.003715,1.17137,-0.039375,69.593618,DRIFT,0.314226,6.756328
S00673,L0033,T02,673,28.261158,0.334056,46.194004,789.666408,104.417136,12.028116,0.640239,-0.050641,69.927827,NORMAL,0.172406,4.406242
S00084,L0004,T01,84,27.506671,0.19016,45.588274,832.390979,100.75618,11.315131,0.622971,-0.039595,68.244517,NORMAL,0.103184,1.446946
S00640,L0032,T03,640,30.645002,0.481129,47.128111,828.488751,107.390225,12.071519,0.705338,-0.043272,70.010375,DRIFT,0.273754,8.236825
S00386,L0019,T01,386,26.263645,0.296349,44.541285,801.634813,103.971993,13.16491,0.560282,-0.029461,73.215595,NORMAL,0.206818,12.490593
S00582,L0029,T01,582,25.883025,0.391693,42.286976,769.484196,103.335938,10.130737,0.896516,-0.051813,73.823483,NORMAL,0.35419,14.999179
S00423,L0021,T04,423,27.675,0.418445,44.435656,834.212224,103.651525,10.707305,0.873959,-0.048074,64.823285,NORMAL,0.174882,2.265803
S00080,L0004,T03,80,26.267892,0.250437,41.951544,842.73361,104.842028,13.766672,0.723959,-0.046169,69.763766,NORMAL,0.206049,5.460222
S00186,L0009,T01,186,27.551933,0.476226,42.898553,824.954725,108.136135,12.861839,0.727563,-0.047068,70.827569,NORMAL,0.153847,5.25782
S00561,L0028,T03,561,28.981488,0.451503,43.433882,827.492023,105.524206,11.757537,0.671867,-0.029011,66.845687,NORMAL,0.18068,7.294229
S00065,L0003,T02,65,28.094561,0.355391,44.564273,800.649833,106.060391,10.846692,1.234352,-0.035516,72.714673,NORMAL,0.250539,6.37721
S00032,L0001,T02,32,28.183489,0.280459,43.245544,792.704657,107.68519,11.243506,0.879423,-0.031353,71.71591,NORMAL,0.167383,8.382741
S00420,L0021,T02,420,27.592713,0.407328,40.756933,831.492687,100.635468,11.591648,0.844466,-0.035846,76.063615,NORMAL,0.162045,8.139248
S00421,L0021,T01,421,28.105643,0.327844,43.310422,800.25735,106.639268,11.746699,1.016542,-0.031736,69.624003,NORMAL,0.190735,8.434215
S00051,L0002,T02,51,28.064389,0.226738,44.159623,810.915372,103.962007,12.425931,1.140417,,76.969194,NORMAL,0.16772,3.730086
S00342,L0017,T03,342,28.497455,0.310799,44.970577,804.462863,103.373857,11.971464,0.701979,-0.028332,70.506095,NORMAL,0.141415,8.138331
S00767,L0038,T04,767,27.497045,0.318046,42.039103,821.497086,107.21984,11.502941,0.854488,-0.048224,77.323748,NORMAL,0.122024,5.842343
S00319,L0015,T02,319,26.708777,0.237041,42.765419,827.294319,105.888711,11.820137,1.042983,-0.026757,67.506553,NORMAL,0.202803,5.322602
S00178,L0008,T01,178,28.431865,0.279569,,,106.716422,11.634485,0.752256,-0.028918,76.308885,NORMAL,0.153628,9.210193
S00536,L0026,T01,536,27.576718,0.433672,41.227372,832.373666,105.476507,12.82539,0.452829,-0.037014,70.758496,NORMAL,0.160516,11.96927
S00448,L0022,T02,448,29.218434,0.357054,43.276781,828.73969,102.775822,12.595662,0.822004,-0.043405,63.841744,NORMAL,0.177535,1.42317
S00531,L0026,T02,531,33.25103,1.114741,44.436113,781.435078,96.525646,10.696053,0.749001,-0.036209,70.074774,LEAK,0.637649,17.573997
S00332,L0016,T01,332,26.932847,0.073382,44.122997,773.984327,99.883009,12.273317,0.955254,-0.048012,73.773237,NORMAL,0.225556,9.502287
S00170,L0008,T02,170,27.471318,0.466923,46.51844,786.878258,100.157113,12.043656,1.074918,-0.040978,66.432334,NORMAL,0.294699,8.821292
S00669,L0033,T01,669,26.476108,0.313355,43.663044,820.080602,104.776727,11.097694,0.711561,-0.034859,70.615959,NORMAL,0.154735,4.141959
S00066,L0003,T01,66,28.144624,0.272249,43.42212,817.808331,109.391549,11.708182,0.817942,-0.041702,70.202421,NORMAL,0.085258,4.044964
S00196,L0009,T04,196,24.980275,0.136747,45.420432,835.137907,104.730479,11.220488,0.545712,-0.048284,72.93514,NORMAL,0.223018,9.604962
S00661,L0033,T02,661,27.660649,0.347673,47.732162,828.061051,103.634032,11.603663,0.864074,-0.04289,70.525788,NORMAL,0.140057,6.543021
S00776,L0038,T01,776,27.239831,0.219741,43.989578,835.207016,104.015564,12.434111,0.945796,-0.057596,72.927629,NORMAL,0.16741,14.387437
