sample_id,lot_id,tool_id,sequence,oes_peak_ratio,endpoint_slope,rf_source_w,rf_bias_w,pressure_mtorr,gas_flow_sccm,esc_temp_c,chamber_age_runs,endpoint_time_s,cd_bias_nm,selectivity,overetch_risk
S00272,L0013,T02,272,0.910317,-0.027594,824.720729,176.748861,23.982854,90.241962,16.460394,76.115769,67.026216,-0.407214,4.1615,0.054296
S00071,L0003,T01,71,1.058957,-0.033743,894.757234,243.87046,28.106004,116.601919,18.070439,161.133779,65.934445,0.359161,2.129048,0.053439
S00329,L0016,T04,329,1.077788,-0.040253,827.280859,175.003405,21.254956,99.854013,18.602378,1.819708,62.4808,-0.4382,4.643634,0.054856
S00372,L0018,T02,372,1.034394,-0.055407,886.832964,156.478435,30.781787,107.143571,18.107831,41.573586,66.591944,-0.450657,5.166015,0.055082
S00708,L0035,T04,708,0.985007,-0.056407,872.816068,145.065136,29.449049,109.560945,13.809841,,66.492206,-2.181547,5.904353,0.096524
S00665,L0033,T01,665,1.051845,-0.048957,847.343422,201.840293,32.137606,109.02171,16.477568,4.461045,63.531469,-0.576872,3.820168,0.057427
S00566,L0028,T04,566,0.972027,-0.069873,838.763272,170.084041,29.751201,101.531372,16.699608,0.759422,66.721632,-0.12912,4.755082,0.04951
S00557,L0027,T02,557,0.990255,-0.031198,822.157341,177.975363,27.630969,105.220585,17.674392,59.650387,59.17816,-2.394748,4.515945,0.10323
S00690,L0034,T01,690,0.838998,-0.040941,866.038835,154.249487,29.546023,99.924214,19.335125,,66.401434,-1.498308,5.910083,0.077587
S00195,L0009,T01,195,1.081893,-0.050428,979.004646,196.409497,34.820795,112.657087,18.072196,144.955404,67.610334,-0.076102,5.09832,0.048644
S00700,L0035,T01,700,0.950698,-0.059075,848.281986,183.744185,27.638966,98.684727,15.745752,54.471532,63.002851,-1.597821,4.502878,0.080117
S00788,L0039,T03,788,0.716907,-0.065239,867.932217,220.774804,27.9515,101.874003,17.775033,129.944993,75.311218,1.893698,2.901219,0.224345
S00441,L0022,T01,441,0.81517,-0.007468,796.613605,208.186425,25.151579,96.951559,19.502576,82.328612,60.747516,-1.609327,3.739329,0.080414
S00667,L0033,T03,667,0.962109,-0.046021,835.091461,190.174683,29.289761,94.179037,18.202962,70.184757,65.131417,-1.588343,4.039685,0.079873
S00530,L0026,T01,530,1.182058,-0.029065,849.485882,256.515325,28.022401,,17.177165,67.971718,60.147597,-0.881779,1.926728,0.063484
S00433,L0021,T01,433,0.992732,-0.034355,862.952026,209.979147,28.025066,102.434042,18.017127,101.440787,64.346463,0.361514,3.416185,0.053481
S00758,L0037,T01,758,0.93071,-0.045655,865.861879,172.400591,25.413844,105.606189,18.029589,17.105062,65.455439,-1.13839,5.225562,0.069038
S00417,L0020,T02,417,0.930292,-0.052043,855.323571,176.426064,25.713388,112.913558,18.874977,46.801449,60.71901,-1.992742,5.207464,0.090913
S00474,L0023,T02,474,0.933461,-0.075658,838.270988,153.326499,27.431859,100.745925,19.194284,33.064362,65.336188,-3.186073,5.79668,0.13183
S00179,L0008,T02,179,0.991146,-0.035582,912.897367,171.31328,26.778749,111.27935,17.299244,114.303302,63.101519,-1.433579,5.49608,0.075981
S00581,L0029,T03,581,1.033333,-0.035129,904.979108,165.94402,25.563112,100.556852,19.144093,34.367051,63.721593,-2.057957,4.669851,0.092817
S00717,L0035,T04,717,0.987505,-0.050269,883.851105,174.345776,29.371975,120.604819,18.724157,44.215009,64.05734,-2.132996,4.610199,0.095052
S00152,L0007,T01,152,1.125539,-0.046076,842.402697,184.055693,31.071128,107.058548,16.757851,113.029638,60.892469,-1.144934,4.167249,0.069185
S00431,L0021,T01,431,0.964128,-0.040779,894.81799,192.538368,29.321065,110.735986,18.673356,121.976681,66.399483,-0.524748,4.182184,0.056448
S00517,L0025,T01,517,0.857409,-0.056854,735.613289,188.450306,28.671807,,18.592311,95.349114,57.100995,-1.786198,4.539855,0.085112
S00174,L0008,T01,174,1.000759,-0.060223,911.477644,197.17498,31.363394,102.426487,18.055569,33.435609,64.800893,-0.548484,4.540096,0.056892
S00684,L0034,T02,684,0.881248,-0.026603,789.629322,229.245202,27.691383,98.984229,16.552376,57.04498,61.393712,-1.147366,2.928572,0.06924
S00111,L0005,T01,111,1.065771,-0.031773,875.580125,183.8735,28.987868,105.40716,16.565955,88.384961,61.112384,-0.92279,4.881749,0.064343
S00065,L0003,T03,65,1.147173,-0.018898,910.745907,153.141762,29.337815,111.750394,17.09788,23.372281,69.030381,-1.34098,5.896623,0.085013
S00520,L0026,T01,520,1.033575,-0.031359,814.458707,160.544156,22.51275,106.089527,19.273727,135.57481,63.366151,-3.350331,5.241349,0.13855
S00286,L0014,T01,286,0.966374,-0.044327,838.219745,144.900691,30.531854,113.119064,18.1214,75.062079,62.552579,-2.843309,6.179695,0.118696
S00734,L0036,T01,734,1.095064,-0.018806,874.49652,180.171426,25.617522,110.998121,19.479641,21.059571,63.442146,-0.749321,4.723598,0.060783
S00053,L0002,T03,53,0.855946,-0.052517,778.059113,182.494866,32.345016,97.260824,18.192837,169.506513,70.424805,-0.622606,4.483659,0.081783
S00368,L0018,T04,368,0.911159,-0.042043,813.952776,178.792845,28.530231,113.185745,16.635444,64.701316,65.358942,-1.499039,5.031157,0.077605
S00399,L0019,T03,399,1.001755,-0.034098,846.276332,207.446973,22.930447,113.386081,17.9126,29.896304,62.610125,-0.815998,3.636709,0.062129
S00571,L0028,T02,571,0.906334,-0.040487,860.389176,207.731363,31.414918,113.937837,18.274983,152.540189,65.47984,-1.658056,4.098091,0.081684
S00231,L0011,T01,231,0.7909,-0.034546,898.040973,228.950469,24.63205,111.296207,19.480256,25.645637,67.259883,-0.564258,3.187558,0.057189
S00562,L0028,T01,562,,-0.061616,921.179005,139.141765,28.91345,108.301041,17.849796,72.92498,65.697667,-1.857807,6.190981,0.087084
S00414,L0020,T01,414,0.949718,-0.057296,789.056059,178.982613,26.649543,107.076063,16.600877,167.412979,62.713675,-0.747927,4.998196,0.060755
S00420,L0021,T03,420,0.854606,-0.063993,782.17565,121.299449,29.314763,91.153689,18.395331,4.718848,61.630598,-3.523703,6.928332,0.145953
S00184,L0009,T02,184,1.084904,-0.067871,789.347516,194.97134,29.462901,109.048189,18.039119,179.940849,66.535517,-1.308155,3.7554,0.072956
S00434,L0021,T01,434,0.989493,-0.039669,913.814828,180.444669,23.119977,94.454008,20.103557,15.839564,60.46847,-2.20047,4.040653,0.097103
S00094,L0004,T01,94,0.990083,-0.03504,861.519231,185.010396,28.712465,107.555009,18.840706,126.106559,62.978487,-2.139946,4.998634,0.095262
S00292,L0014,T02,292,0.97601,-0.035729,900.545603,193.937164,25.184793,102.225964,19.516434,31.896869,62.065589,-1.092474,4.556662,0.068012
S00501,L0025,T01,501,0.925679,-0.022792,819.096613,170.753938,26.142813,107.386547,17.155932,49.207553,62.528026,-1.895542,4.746337,0.08814
S00034,L0001,T02,34,1.047916,-0.039627,896.231191,180.981725,24.621484,107.369774,18.543927,83.838106,66.571235,-2.341208,4.486394,0.101508
S00451,L0022,T04,451,1.027568,-0.039213,795.294537,178.797307,28.784617,123.02801,19.934821,86.081194,62.160716,-2.691317,4.869325,0.113243
S00251,L0012,T03,251,0.711453,-0.028991,907.549935,208.271202,29.893322,101.785336,18.232577,99.024389,81.006385,2.05705,3.184509,0.418466
S00005,L0000,T02,5,0.903855,-0.055977,921.194554,188.098851,24.868471,115.028422,19.181624,77.469232,69.238696,-0.667035,4.835294,0.070389
S00682,L0034,T02,682,0.938781,-0.043963,836.678763,174.15576,27.556406,108.252767,17.10428,85.008953,62.655986,-2.334612,4.591921,0.101298
S00324,L0016,T04,324,0.849249,-0.053463,868.599495,228.121336,31.503137,103.342873,16.998504,93.728669,64.366551,0.108025,2.453544,0.049163
S00410,L0020,T01,410,1.076974,-0.028861,790.289442,231.771904,24.220941,94.599548,16.854236,59.767315,64.462224,-0.495382,2.643892,0.055903
S00247,L0012,T02,247,1.016063,-0.043379,887.267004,202.752882,27.758335,97.031605,17.538324,85.377047,63.095351,-1.936601,3.564002,0.089302
S00388,L0019,T02,388,1.099799,-0.056305,756.963713,192.775307,25.76437,107.718034,17.128682,145.643274,58.685084,-2.596029,4.019454,0.109936
S00707,L0035,T01,707,1.031356,-0.041915,887.104979,168.917074,27.049593,85.006636,18.83659,129.190683,67.815396,-0.340887,4.959713,0.053116
S00512,L0025,T02,512,1.091326,-0.046992,857.978239,221.976514,22.657536,104.107595,16.883983,45.861456,64.1047,-0.72732,3.299031,0.060345
S00188,L0009,T04,188,1.14279,-0.033714,856.376294,166.108333,24.219519,113.127166,,75.918031,60.547053,-1.732444,5.262779,0.083659
S00650,L0032,T01,650,1.039806,-0.052461,864.138185,210.618395,30.219791,111.552546,17.717487,129.848783,66.12173,-1.162035,4.252273,0.069572
S00014,L0000,T01,14,0.955515,-0.067913,918.502962,206.192244,28.853347,107.920926,16.185756,54.354208,66.892283,-0.992266,3.799169,0.065822
S00126,L0006,T04,126,0.934601,-0.068102,903.153971,199.263092,29.964568,108.55141,18.906201,27.481593,64.987942,-1.630988,3.783421,0.080976
