sample_id,lot_id,tool_id,sequence,pr_tone,retained_pattern_source,nominal_cd_nm,exposure_dose_mj_cm2,normalized_dose_pct,focus_um,coat_thickness_nm,softbake_temp_c,peb_temp_c,develop_time_s,developer_concentration_pct,field_x,field_y,resist_line_cd_nm,cdu_3sigma_nm,ler_nm,scum_probability,pattern_collapse_probability,defect_probability,spec_pass
S00290,L0014,T03,290,POSITIVE,UNEXPOSED,50.0,110.365866,110.365866,-0.033836,122.789471,97.551274,112.017489,49.5147,2.322042,-0.73568,-0.472054,50.469366,3.27463,1.636144,0.044895,0.043192,0.054013,FAIL
S00082,L0004,T01,82,NEGATIVE,EXPOSED,50.0,75.416563,96.687901,0.156967,122.862845,101.215795,103.480861,53.456304,2.36399,0.071483,0.3184,48.835557,4.077656,1.473421,0.197812,0.0639,0.143074,FAIL
S00296,L0014,T02,296,NEGATIVE,EXPOSED,50.0,79.073511,101.376296,0.019111,107.811827,100.001176,101.519819,53.031931,2.332739,0.952707,-0.364346,51.018718,2.79086,1.728941,0.078386,0.011737,0.038865,PASS
S00750,L0037,T01,750,POSITIVE,UNEXPOSED,50.0,102.917888,102.917888,0.040068,113.518551,98.978916,109.251729,48.144751,2.34909,-0.184556,-0.180838,48.329557,2.645631,1.093431,0.111752,0.027936,0.028002,PASS
S00749,L0037,T01,749,NEGATIVE,EXPOSED,50.0,82.094389,105.249217,0.068214,114.305307,96.564544,103.651023,46.093002,2.337858,-0.519669,-0.199625,50.534384,3.330149,1.46141,0.009757,0.018702,0.044297,FAIL
S00584,L0029,T01,584,POSITIVE,UNEXPOSED,50.0,94.144565,94.144565,-0.013054,106.581788,99.292565,110.918016,53.607846,2.516783,0.184496,0.806445,53.177865,1.872029,1.306132,0.179819,0.023589,0.019687,FAIL
S00058,L0002,T02,58,NEGATIVE,EXPOSED,50.0,69.939537,89.666073,0.080065,116.800147,95.650181,101.564612,52.841389,,-0.822293,-0.004785,47.58025,3.368085,2.105521,0.416161,0.042227,0.184181,FAIL
S00106,L0005,T01,106,NEGATIVE,EXPOSED,50.0,80.754798,103.531792,0.125725,129.326574,97.961526,105.010762,51.199001,2.398728,0.181254,-0.931662,51.454369,5.331643,1.41984,0.035181,0.04499,0.221627,FAIL
S00281,L0014,T01,281,NEGATIVE,EXPOSED,50.0,78.131554,100.16866,-0.071431,119.597028,97.206386,102.341363,52.719131,2.41562,0.315745,-0.810455,48.698677,3.590405,1.508182,0.10359,0.052666,0.077491,FAIL
S00620,L0031,T01,620,NEGATIVE,,50.0,74.178474,95.100608,0.087788,134.098845,96.341472,102.369436,52.801849,2.297956,-0.066572,-0.60709,45.230522,3.614305,1.741228,0.269312,0.119565,0.154834,FAIL
S00021,L0001,T01,21,NEGATIVE,EXPOSED,50.0,68.240401,87.487693,0.029223,107.072494,97.880777,105.686264,55.865433,2.409347,-0.279723,-0.819864,46.944868,2.539491,1.832333,0.399162,0.041014,0.083673,FAIL
S00301,L0015,T01,301,POSITIVE,UNEXPOSED,50.0,100.615576,100.615576,-0.081554,99.784022,100.169165,112.147105,57.964458,2.308798,0.568203,0.117166,47.860583,2.903601,1.46251,0.009912,0.086,0.036799,PASS
S00255,L0012,T01,255,NEGATIVE,EXPOSED,50.0,71.716251,91.943911,-0.10033,123.333814,92.82894,110.028642,57.212569,2.376437,-0.226376,-0.469868,52.17002,3.352227,2.577386,0.230947,0.060403,0.152466,FAIL
S00335,L0016,T01,335,,UNEXPOSED,50.0,101.993148,101.993148,-0.044646,118.078005,97.212541,111.72118,55.896907,2.361812,0.739791,0.495292,50.16157,3.093678,1.449036,0.025718,0.074911,0.043351,PASS
S00250,L0012,T02,250,NEGATIVE,EXPOSED,50.0,67.194751,86.147116,-0.066087,114.636162,94.334953,102.352753,57.274352,2.375405,-0.249103,-0.574539,45.521251,3.250936,2.161171,0.468649,0.089245,0.215391,FAIL
S00544,L0027,T01,544,POSITIVE,UNEXPOSED,50.0,86.604157,86.604157,0.013719,104.93651,97.764149,108.370129,52.65873,2.341633,0.031548,-0.075506,53.120549,2.321403,1.550944,0.581699,0.04364,0.098329,FAIL
S00044,L0002,T02,44,NEGATIVE,EXPOSED,50.0,74.238934,95.17812,0.052314,126.845126,,103.062021,44.206231,2.314489,-0.158666,0.590614,50.442698,3.275407,1.721858,0.233665,0.014652,0.086433,FAIL
S00679,L0033,T01,679,POSITIVE,UNEXPOSED,50.0,89.718255,89.718255,-0.023129,117.814863,98.511773,111.583675,52.671133,2.315156,0.064023,0.80722,53.860218,2.617264,1.674211,0.53111,0.022158,0.109876,FAIL
S00416,L0020,T01,416,NEGATIVE,EXPOSED,50.0,70.290078,90.115484,0.143311,103.058976,94.533951,105.429346,58.734253,2.38557,0.936321,-0.170681,48.035436,4.786058,1.75312,0.304981,0.03485,0.308623,FAIL
S00626,L0031,T01,626,NEGATIVE,EXPOSED,50.0,80.847938,103.651202,0.029147,116.861752,100.591321,105.596268,60.935472,2.262591,-0.913661,-0.197824,52.047996,3.189261,1.397358,0.053352,0.092745,0.051206,PASS
S00534,L0026,T02,534,NEGATIVE,EXPOSED,50.0,73.103364,93.722262,-0.022386,125.910515,99.533066,107.216414,60.787831,2.456919,0.299826,-0.877134,51.633521,2.748029,1.804468,0.227872,0.10509,0.072363,PASS
S00645,L0032,T03,645,POSITIVE,UNEXPOSED,50.0,102.048304,102.048304,-0.043379,106.977212,101.753069,112.92709,35.418516,2.33712,-0.176283,0.76958,53.827999,2.754862,1.764433,0.533256,0.008284,0.124107,FAIL
S00083,L0004,T01,83,POSITIVE,UNEXPOSED,50.0,98.424919,98.424919,0.017757,124.663022,97.570132,113.696158,48.980356,2.32835,-0.579165,0.146899,53.794606,2.323875,1.799976,0.325219,0.044152,0.057664,FAIL
S00786,L0039,T01,786,NEGATIVE,EXPOSED,50.0,72.601841,93.079283,0.094663,98.293488,96.365441,108.315936,54.598166,2.377407,-0.583352,-0.798291,48.100417,3.780323,2.102801,0.141756,0.019206,0.1229,FAIL
S00621,L0031,T01,621,NEGATIVE,EXPOSED,50.0,71.215022,91.30131,0.044511,120.45976,97.502387,104.730592,52.654779,2.414627,-0.097371,0.419938,47.345667,2.472994,1.47927,0.342762,0.04772,0.058123,FAIL
S00624,L0031,T01,624,NEGATIVE,EXPOSED,50.0,82.966772,106.367656,0.011481,116.763406,99.65464,102.204641,60.028449,2.437953,-0.954995,-0.159198,53.888447,2.25163,1.698066,0.023521,0.054648,0.023438,FAIL
S00406,L0020,T01,406,NEGATIVE,EXPOSED,50.0,83.989936,107.679405,-0.072659,128.260808,96.550515,101.802245,54.990809,2.415451,0.567362,0.603582,50.479196,3.619692,1.968747,0.015414,0.077659,0.084467,FAIL
S00794,L0039,T01,794,NEGATIVE,,50.0,79.225704,101.571416,0.019864,120.606401,94.499973,103.474427,43.942981,2.354323,0.160642,-0.785826,51.535996,2.615205,1.576534,0.0834,0.013059,0.031559,PASS
S00519,L0025,T01,519,NEGATIVE,EXPOSED,50.0,66.625388,85.417164,0.008861,118.211013,93.459099,103.503581,56.805505,2.41062,0.781107,0.354487,46.04175,2.913564,1.984738,0.472189,0.107071,0.164921,FAIL
S00593,L0029,T02,593,NEGATIVE,,50.0,73.634625,94.403365,-0.091778,111.155372,96.327803,103.629835,60.564469,2.380795,0.692549,-0.457008,48.872638,3.789863,1.567391,0.231681,0.08783,0.138445,FAIL
S00764,L0038,T01,764,NEGATIVE,EXPOSED,50.0,78.338174,100.433556,-0.025535,106.883157,99.5145,103.159779,65.873696,2.360712,-0.307419,0.877381,52.123302,2.754586,1.25367,0.067013,0.100815,0.03525,PASS
S00046,L0002,T03,46,NEGATIVE,EXPOSED,50.0,63.767305,81.752955,-0.02673,111.694815,97.710117,110.74551,55.424089,2.357104,-0.988879,0.645944,48.815744,3.111992,3.501115,0.466132,0.042635,0.310574,FAIL
S00201,L0010,T01,201,NEGATIVE,EXPOSED,50.0,77.547717,99.42015,-0.01677,108.242902,97.176966,101.050035,54.957964,,-0.802619,-0.411115,50.61305,2.470579,2.082593,0.109479,0.045848,0.042557,PASS
S00513,L0025,T01,513,NEGATIVE,EXPOSED,50.0,81.851407,104.937701,0.004663,95.303929,102.276204,100.266863,60.015287,2.310914,0.25481,0.333063,52.398803,1.914162,2.328993,0.025442,0.039128,0.024057,PASS
S00069,L0003,T02,69,POSITIVE,UNEXPOSED,50.0,88.366772,88.366772,0.09439,,98.386176,108.606305,36.379688,2.393521,-0.239222,-0.301682,54.28271,3.226979,1.322747,0.954802,0.008658,0.351041,FAIL
S00269,L0013,T01,269,NEGATIVE,EXPOSED,50.0,77.710049,99.628268,-0.204865,112.68737,98.561362,101.389828,48.786311,2.320369,-0.888495,0.745926,51.532347,5.960573,2.230017,-0.418019,0.031225,0.4745,FAIL
S00497,L0024,T03,497,POSITIVE,UNEXPOSED,50.0,102.639383,102.639383,-0.00592,131.492955,94.762703,109.572518,38.172221,,0.074299,-0.653924,51.708423,2.594288,1.118623,0.592976,0.022323,0.095914,FAIL
S00772,L0038,T01,772,NEGATIVE,EXPOSED,50.0,80.020779,102.590742,-0.125733,101.432306,101.413213,106.096332,50.093549,2.367063,-0.840038,-0.572707,50.774151,4.66917,1.484418,0.037222,0.023981,0.138167,FAIL
S00656,L0032,T01,656,NEGATIVE,EXPOSED,50.0,,105.846199,0.140385,115.99324,95.360046,104.151842,61.822852,2.382082,-0.934816,-0.568938,52.470956,4.961842,1.751234,0.009583,0.072389,0.199176,FAIL
S00441,L0022,T01,441,NEGATIVE,EXPOSED,50.0,77.951452,99.937759,0.146107,99.111443,100.70659,106.95609,55.608421,2.513345,0.190648,-0.955956,50.83085,4.458083,1.249265,0.056862,0.01292,0.107934,FAIL
S00742,L0037,T03,742,POSITIVE,UNEXPOSED,50.0,105.107002,105.107002,0.118054,133.753355,103.119166,115.060985,48.971865,2.357335,0.071972,0.912576,56.970296,7.430536,2.380319,0.139238,0.060003,0.247798,FAIL
S00156,L0007,T01,156,NEGATIVE,EXPOSED,50.0,82.492641,105.759796,0.071047,123.653661,95.517661,102.901767,51.232023,2.371817,-0.562933,-0.85147,52.393475,4.00881,1.937296,0.014669,0.051198,0.105465,FAIL
S00640,L0032,T01,640,POSITIVE,UNEXPOSED,50.0,95.037313,95.037313,0.060546,106.064262,95.752299,109.559756,40.362016,2.436731,-0.482283,-0.681543,53.816401,3.113883,1.612139,0.650276,0.010908,0.198058,FAIL
S00739,L0036,T02,739,NEGATIVE,EXPOSED,50.0,78.720908,100.924241,0.019254,116.918564,98.214265,104.807051,59.969542,2.445904,-0.847236,0.420746,51.752647,2.656265,1.343166,0.089419,0.075047,0.034045,PASS
S00315,L0015,T01,315,NEGATIVE,EXPOSED,50.0,74.310584,95.26998,-0.093041,114.379498,97.879009,106.515616,65.652402,2.339695,-0.738663,-0.08677,49.566356,3.987909,1.428084,0.158035,0.102871,0.129526,FAIL
S00693,L0034,T02,693,POSITIVE,UNEXPOSED,50.0,98.687927,98.687927,0.078089,128.85545,99.119736,110.043632,44.831914,2.260903,0.562956,-0.631598,51.82075,3.922923,1.033604,0.479503,0.027492,0.187598,FAIL
S00488,L0024,T01,488,NEGATIVE,EXPOSED,50.0,88.407332,113.342733,-0.138252,118.021193,100.357247,104.994072,56.378941,2.468266,0.622832,-0.362407,53.01544,4.40336,1.816652,0.0,0.024187,0.121584,FAIL
S00631,L0031,T01,631,NEGATIVE,EXPOSED,50.0,80.534275,103.24907,0.060396,131.803451,96.216543,107.273772,66.718684,2.38178,0.641803,0.793229,54.923894,3.660291,1.596529,0.067856,0.166724,0.10121,FAIL
S00028,L0001,T03,28,POSITIVE,UNEXPOSED,50.0,90.36697,90.36697,0.126479,125.066177,97.597796,107.100428,51.27939,2.375427,-0.004437,0.560248,52.204957,4.503514,1.82606,0.632775,0.049426,0.486917,FAIL
S00202,L0010,T01,202,NEGATIVE,EXPOSED,50.0,73.106037,93.725689,0.017159,102.430411,98.430443,100.61196,50.41172,2.336068,-0.418845,0.009557,48.664584,1.842588,2.348011,0.252621,0.040028,0.042493,FAIL
S00154,L0007,T02,154,POSITIVE,UNEXPOSED,50.0,90.993322,90.993322,0.042296,112.785013,95.948903,110.661236,37.373067,2.33434,0.317601,0.811969,54.026741,2.801921,1.528453,0.897613,0.002702,0.261605,FAIL
S00146,L0007,T02,146,POSITIVE,UNEXPOSED,50.0,103.210406,103.210406,-0.048901,120.700096,99.052316,110.026001,54.732884,2.361843,-0.579652,0.785564,50.696216,3.332391,1.496451,0.028254,0.072034,0.0539,FAIL
S00160,L0008,T01,160,NEGATIVE,EXPOSED,50.0,79.215242,101.558003,0.09048,128.334419,98.510686,107.438568,67.73991,2.478656,0.89851,-0.275463,55.659431,4.080739,1.810511,0.039115,0.139071,0.134891,FAIL
S00264,L0013,T01,264,NEGATIVE,EXPOSED,50.0,82.337473,105.560862,-0.023682,108.920739,94.105595,106.498602,43.104099,2.343632,-0.707764,0.315358,51.572615,1.951741,1.977911,0.006465,0.004561,0.017922,PASS
S00473,L0023,T01,473,POSITIVE,UNEXPOSED,50.0,105.027495,105.027495,0.005682,108.933288,95.924985,109.898582,,2.376536,-0.648948,0.702962,50.205504,2.387225,1.590599,0.064329,0.032639,0.026229,PASS
S00792,L0039,T01,792,NEGATIVE,EXPOSED,50.0,68.509498,87.83269,0.003855,114.100467,95.434652,104.061766,59.84394,2.421431,-0.216785,0.387062,47.009958,1.574776,1.593278,0.43342,0.077772,0.040811,FAIL
S00329,L0016,T02,329,NEGATIVE,EXPOSED,50.0,81.247249,104.163139,0.084306,119.372332,99.584712,109.199641,49.839584,2.340331,-0.91833,-0.80607,56.714361,3.94422,2.298469,0.009188,0.028465,0.112409,FAIL
S00294,L0014,T03,294,POSITIVE,UNEXPOSED,50.0,105.070954,105.070954,-0.024515,112.209859,98.163509,109.251667,39.324221,2.406137,0.9939,0.179325,52.694534,2.36559,1.247093,0.245818,0.027716,0.034698,PASS
S00183,L0009,T03,183,NEGATIVE,EXPOSED,50.0,78.051937,100.066586,-0.143455,97.749706,100.585195,107.686133,48.684686,2.360104,-0.218801,0.240847,50.034343,4.098818,1.673331,0.049403,0.017959,0.100431,FAIL
S00318,L0015,T03,318,POSITIVE,UNEXPOSED,50.0,102.731643,102.731643,-0.111346,116.237869,97.107939,110.677541,56.912781,2.334691,-0.581584,0.610529,50.876246,4.025085,1.238274,0.047541,0.072026,0.085924,FAIL
S00349,L0017,T02,349,NEGATIVE,EXPOSED,50.0,67.909106,87.062956,0.035993,125.683446,98.478054,106.643872,60.331951,2.345204,0.899311,-0.963357,51.846221,3.60263,1.735999,0.436239,0.084238,0.20901,FAIL
S00465,L0023,T01,465,NEGATIVE,EXPOSED,50.0,77.63322,99.529769,-0.125228,117.57241,99.838486,106.382388,50.14237,2.397117,-0.884409,0.516618,53.410054,4.848665,1.81904,0.093058,0.039138,0.214206,FAIL
S00535,L0026,T01,535,NEGATIVE,EXPOSED,50.0,71.09692,91.149898,-0.070187,120.464167,101.283387,103.675562,54.175198,2.336657,,0.091554,46.726814,3.102951,1.549515,0.30833,0.052372,0.091454,FAIL
S00583,L0029,T02,583,NEGATIVE,EXPOSED,50.0,82.972739,106.375307,0.007053,127.370841,95.314047,107.001915,60.618268,2.378344,0.62185,0.765404,54.333178,2.678763,1.824635,0.026146,0.074107,0.037651,FAIL
S00681,L0034,T01,681,NEGATIVE,EXPOSED,50.0,82.365534,105.596839,0.011487,93.857049,101.465998,101.417666,59.542026,2.414098,-0.167804,-0.589372,53.511212,2.219291,2.123451,0.03403,0.036363,0.028209,FAIL
S00531,L0026,T01,531,NEGATIVE,EXPOSED,50.0,65.522576,84.003303,-0.034239,111.300324,99.217037,105.482482,59.780176,2.402685,-0.085973,0.490456,47.048361,1.891632,2.031373,0.462488,0.096693,0.074595,FAIL
S00469,L0023,T02,469,POSITIVE,UNEXPOSED,50.0,88.680477,88.680477,-0.02572,120.377212,95.125559,114.175563,41.73199,2.383493,0.294894,-0.382527,56.795538,1.862773,2.374762,0.92113,0.010851,0.216831,FAIL
S00720,L0036,T03,720,POSITIVE,UNEXPOSED,50.0,97.566971,97.566971,0.0908,115.223095,99.714108,110.127444,51.216672,2.399277,0.956728,0.661406,52.571772,4.257297,1.199813,0.222556,0.04414,0.145804,FAIL
S00674,L0033,T01,674,NEGATIVE,EXPOSED,50.0,76.289198,97.806664,0.000444,106.300043,95.67741,106.438675,55.23711,2.432712,,0.342139,49.509914,1.524987,1.378467,0.066312,0.009098,0.010802,PASS
S00385,L0019,T03,385,POSITIVE,UNEXPOSED,50.0,98.759124,98.759124,,104.570999,96.516001,107.467414,45.484709,2.384833,0.019538,-0.802355,52.896818,2.339045,1.377816,0.283153,0.03154,0.040608,FAIL
S00209,L0010,T01,209,NEGATIVE,EXPOSED,50.0,88.322448,113.233908,0.09853,99.050666,99.155601,108.173008,48.960602,2.462976,-0.777551,-0.552233,54.845409,3.966118,2.482519,0.0,0.00517,0.116039,FAIL
S00369,L0018,T01,369,NEGATIVE,EXPOSED,50.0,86.382317,110.746561,-0.005058,111.542798,98.107267,105.120528,58.800016,2.388945,0.83446,0.206628,54.061934,2.550675,1.603186,0.052594,0.028652,0.028993,FAIL
S00434,L0021,T02,434,NEGATIVE,EXPOSED,50.0,80.487299,,-0.007139,94.368042,93.202329,103.248844,55.630292,2.291831,0.865638,-0.423137,51.614373,2.346997,1.488745,0.001531,0.014817,0.019362,PASS
S00017,L0000,T01,17,POSITIVE,UNEXPOSED,50.0,98.228911,98.228911,0.012978,127.951233,98.031557,111.906535,52.846642,2.381688,0.295022,-0.138771,52.538321,2.099128,1.568152,0.212714,0.063047,0.032925,PASS
S00479,L0023,T01,479,POSITIVE,UNEXPOSED,50.0,93.475942,93.475942,0.094743,,96.901345,109.144935,47.225974,2.292407,0.930255,-0.390413,52.738215,4.504397,1.290936,0.729714,0.042548,0.477096,FAIL
S00586,L0029,T01,586,NEGATIVE,EXPOSED,50.0,72.386659,92.803409,0.033799,115.152399,99.53289,103.065805,53.237521,2.369583,0.489257,-0.69273,49.574847,2.739639,1.484256,0.274145,0.022596,0.05674,FAIL
S00113,L0005,T01,113,POSITIVE,UNEXPOSED,50.0,110.205705,110.205705,-0.018885,124.971547,97.531114,113.338914,45.326665,2.342092,-0.982939,-0.973617,53.493274,3.562611,2.511553,0.067982,0.017623,0.105645,FAIL
S00747,L0037,T01,747,POSITIVE,UNEXPOSED,50.0,96.705247,96.705247,-0.145041,122.539842,92.59469,112.710255,41.660331,2.372072,-0.616284,0.79985,55.411148,4.737601,1.504675,0.655442,0.023199,0.491943,FAIL
S00103,L0005,T01,103,POSITIVE,UNEXPOSED,50.0,,103.620226,0.095603,110.388327,100.29969,111.45805,43.654114,2.330541,0.922807,0.207291,52.885506,3.751173,1.59227,0.16991,0.019228,0.100477,FAIL
S00505,L0025,T02,505,NEGATIVE,EXPOSED,50.0,77.122656,98.8752,-0.124524,115.050632,103.405576,110.927551,52.855833,2.451194,0.782671,0.865296,54.433908,5.17892,2.871802,0.067295,0.061498,0.387874,FAIL
S00538,L0026,T02,538,NEGATIVE,EXPOSED,50.0,85.479762,109.589439,-0.07622,95.892606,100.106001,105.998501,51.03611,2.547124,0.203361,0.633462,52.161074,3.015882,1.836545,0.0,0.011504,0.040016,PASS
S00081,L0004,T02,81,NEGATIVE,EXPOSED,50.0,74.957824,96.099774,0.077247,121.060073,95.087607,105.733731,59.852524,2.368983,0.215528,-0.551534,50.687237,3.523492,1.438035,0.214616,0.076009,0.099467,FAIL
S00489,L0024,T02,489,NEGATIVE,EXPOSED,50.0,84.380227,108.179779,-0.093464,118.130562,99.171935,100.171309,51.050945,2.380113,-0.496485,0.978464,53.140898,4.122191,2.559686,0.0304,0.047783,0.159261,FAIL
S00070,L0003,T03,70,NEGATIVE,EXPOSED,50.0,74.55558,95.584076,0.027235,96.933746,95.527379,107.883401,56.235341,,0.470634,-0.822352,49.918416,2.551283,1.549997,0.097675,0.023772,0.031493,PASS
S00324,L0016,T01,324,POSITIVE,UNEXPOSED,50.0,99.274201,99.274201,0.02897,150.664786,100.134644,111.564173,44.284032,2.354218,0.03135,0.932671,55.501076,3.525088,1.231059,0.663578,0.035323,0.238619,FAIL
S00462,L0023,T03,462,NEGATIVE,EXPOSED,50.0,89.710826,115.013879,0.102205,116.536513,100.610163,104.178043,65.559915,2.410052,0.361094,0.402201,54.579013,3.928875,1.902151,0.016145,0.083496,0.105239,FAIL
S00678,L0033,T01,678,POSITIVE,UNEXPOSED,50.0,98.856429,98.856429,-0.001512,110.618185,93.493731,111.236423,65.880825,2.339577,0.591965,0.029419,48.650716,1.607432,1.25275,0.0,0.194259,0.014217,PASS
S00775,L0038,T01,775,NEGATIVE,EXPOSED,50.0,78.127678,100.16369,0.03505,123.336393,97.321937,103.397636,55.649406,2.492576,0.153725,-0.503836,48.965969,2.9138,1.419012,0.086314,0.050217,0.040872,PASS
S00691,L0034,T03,691,NEGATIVE,EXPOSED,50.0,77.338274,99.151633,0.125685,123.432198,100.318155,107.194831,40.084558,2.370544,-0.295835,-0.026788,53.850749,3.561238,1.678394,0.11294,0.009599,0.07659,FAIL
S00168,L0008,T03,168,NEGATIVE,EXPOSED,50.0,77.806614,99.75207,0.011223,115.758131,98.203861,109.312021,47.390639,2.292452,0.549952,0.589907,54.302845,1.800157,2.044698,0.063156,0.007142,0.019254,FAIL
S00135,L0006,T01,135,NEGATIVE,EXPOSED,50.0,83.444311,106.979886,0.03229,113.670319,93.176806,107.95486,48.452629,2.421705,-0.264436,0.366273,52.798574,2.182911,1.743532,0.00481,0.023091,0.01995,PASS
S00427,L0021,T01,427,NEGATIVE,EXPOSED,50.0,78.576834,100.739531,-0.021472,114.001139,96.758608,104.126754,46.201857,2.421823,-0.117464,0.502515,49.920684,2.398609,1.591415,0.075618,0.011115,0.025922,PASS
S00473,L0023,T01,473,POSITIVE,UNEXPOSED,50.0,105.027495,105.027495,0.005682,108.933288,95.924985,109.898582,,2.376536,-0.648948,0.702962,50.205504,2.387225,1.590599,0.064329,0.032639,0.026229,PASS
S00353,L0017,T01,353,NEGATIVE,EXPOSED,50.0,84.674144,108.556595,-0.034283,113.521956,97.416782,106.420894,63.956768,,0.381342,-0.215326,53.119995,2.751709,1.646765,0.003393,0.076763,0.034426,FAIL
S00710,L0035,T01,710,NEGATIVE,EXPOSED,50.0,72.02979,92.345884,-0.010496,119.564965,100.638693,103.3406,61.319737,2.38334,0.407919,0.458609,46.969399,2.263582,1.371386,0.320972,0.128718,0.053092,FAIL
S00410,L0020,T02,410,POSITIVE,UNEXPOSED,50.0,106.891413,106.891413,0.052808,105.60078,101.164592,112.9749,45.415451,2.338225,0.926958,0.324816,50.448985,3.066589,1.912844,0.075452,0.025624,0.054888,PASS
S00689,L0034,T01,689,NEGATIVE,EXPOSED,50.0,80.541822,103.258746,0.109281,121.462976,96.64825,106.441768,57.665996,2.392947,-0.60699,,51.857934,3.947462,1.730955,0.047833,0.066924,0.102349,FAIL
S00343,L0017,T01,343,NEGATIVE,EXPOSED,50.0,86.696672,,0.097319,118.633818,98.631525,103.890467,52.0609,2.466956,-0.13138,0.803989,55.710103,3.789555,1.673655,0.0,0.034395,0.072267,FAIL
S00308,L0015,T02,308,POSITIVE,UNEXPOSED,50.0,95.852292,95.852292,-0.03673,126.74636,99.294743,112.217402,47.034775,2.326012,0.002808,0.59683,54.256129,3.097352,1.278642,0.531279,0.05368,0.139168,FAIL
S00659,L0032,T01,659,NEGATIVE,EXPOSED,50.0,71.865405,92.135135,0.06386,122.372725,99.470017,105.763973,51.977745,2.348589,-0.666935,0.054391,49.181841,2.998154,1.563916,0.289402,0.053908,0.081188,FAIL
S00753,L0037,T02,753,NEGATIVE,EXPOSED,50.0,86.821614,111.309761,0.088016,111.071743,98.713428,102.652481,47.817654,2.265306,-0.546156,-0.265441,54.243553,3.516166,1.959022,0.0,0.0,0.062164,FAIL
S00619,L0030,T01,619,POSITIVE,UNEXPOSED,50.0,109.241906,109.241906,-0.05668,128.24787,98.268762,105.680912,45.143098,2.335713,-0.93634,0.648401,46.262306,3.706332,2.265735,0.074101,0.068318,0.118659,FAIL
S00777,L0038,T03,777,NEGATIVE,EXPOSED,50.0,68.64694,88.008898,-0.005785,118.159062,102.812101,104.504432,59.837448,2.434684,-0.305311,0.350918,47.480209,1.843722,1.586922,0.413999,0.125482,0.053803,FAIL
S00065,L0003,T01,65,NEGATIVE,EXPOSED,50.0,87.690742,112.424028,0.140957,106.213959,97.437943,98.895772,42.713416,2.261502,0.497653,0.263458,54.232575,3.760336,3.253829,0.0,0.012382,0.146396,FAIL
S00417,L0020,T02,417,NEGATIVE,EXPOSED,50.0,89.513413,114.760785,-0.050174,121.726736,95.476764,97.557555,47.999714,2.378782,-0.384311,-0.957886,52.499892,3.267184,4.290071,0.013104,0.00969,0.17045,FAIL
S00761,L0038,T02,761,NEGATIVE,EXPOSED,50.0,82.254557,105.45456,-0.020535,117.04716,103.152332,104.289759,40.473386,2.368512,0.165357,-0.76833,52.636051,2.575665,1.448184,0.052723,0.040164,0.028027,PASS
S00642,L0032,T03,642,POSITIVE,UNEXPOSED,50.0,100.099693,100.099693,-0.003074,100.808018,98.198116,113.994405,44.235149,2.383989,-0.094978,0.770261,52.175875,2.105318,1.629076,0.240849,0.028126,0.033902,PASS
S00608,L0030,T03,608,NEGATIVE,EXPOSED,50.0,72.75903,93.280808,0.089111,94.268989,100.365383,104.804961,55.224269,2.388813,0.085827,0.916971,49.811952,4.010724,1.360801,0.165691,0.019792,0.108222,FAIL
S00491,L0024,T01,491,NEGATIVE,EXPOSED,50.0,82.951898,106.348587,-0.082737,132.73867,102.946459,106.558344,57.593417,2.452386,0.099229,-0.113053,52.884697,2.933039,1.663439,0.037892,0.077967,0.044319,PASS
S00522,L0026,T01,522,NEGATIVE,EXPOSED,50.0,90.970914,116.629377,0.052434,95.823545,100.943077,101.606459,53.701782,2.398114,0.117802,-0.017061,57.114436,2.686518,2.457803,0.0,0.010487,0.042353,FAIL
S00719,L0035,T01,719,POSITIVE,UNEXPOSED,50.0,102.612166,102.612166,0.056219,103.66093,93.788105,,35.883957,2.329514,-0.412565,0.17199,50.467697,2.074412,1.218087,0.453929,0.0,0.044117,FAIL
S00609,L0030,T02,609,NEGATIVE,EXPOSED,50.0,90.70809,116.292423,0.042611,118.159724,98.074598,101.861358,61.474515,2.529895,-0.057755,-0.743906,54.713907,3.061825,2.228867,0.0,0.046867,0.055493,FAIL
S00203,L0010,T03,203,NEGATIVE,EXPOSED,50.0,75.731503,97.09167,0.012658,114.170289,95.496511,106.180079,50.796053,,-0.786768,0.804175,52.644111,2.659563,1.451503,0.132794,0.010557,0.034796,PASS
S00283,L0014,T01,283,,UNEXPOSED,50.0,91.368008,91.368008,0.004753,129.568378,102.854232,111.358828,52.084043,2.391278,-0.215576,0.401984,54.392564,1.862149,1.716962,0.564578,0.054784,0.073436,FAIL
S00651,L0032,T03,651,NEGATIVE,EXPOSED,50.0,78.796872,101.021631,-0.085248,,103.027461,108.944748,49.702958,2.402737,-0.249163,,54.69802,4.27212,2.22582,0.068326,0.018544,0.156194,FAIL
S00740,L0037,T02,740,POSITIVE,UNEXPOSED,50.0,87.191563,87.191563,0.06485,108.963946,95.87047,113.496277,47.489951,2.32341,-0.664131,0.743073,55.54267,4.582794,2.037347,0.755303,0.019968,0.376309,FAIL
S00027,L0001,T01,27,NEGATIVE,EXPOSED,,68.791409,88.194114,0.052423,,101.26671,107.830163,53.275707,2.329368,0.212814,0.231289,46.996834,2.171318,1.949858,0.356486,0.025802,0.057363,FAIL
