sample_id,lot_id,tool_id,sequence,pressure_mean,pressure_std,temperature_c,rf_power_w,gas_flow_sccm,motor_current_a,vibration_rms,endpoint_slope,step_duration_s,anomaly_type,anomaly_score,yield_loss_proxy
S00389,L0019,T01,389,27.433939,0.454131,44.693761,799.895854,103.991878,11.892807,1.086964,-0.03422,71.970362,NORMAL,0.263837,6.711277
S00066,L0003,T03,66,28.49101,0.271109,45.389495,824.156742,106.630007,10.775959,0.355521,-0.036958,71.369763,NORMAL,0.10272,5.367434
S00694,L0034,T03,694,,0.458058,47.28269,823.636882,105.199018,12.036863,0.799583,,73.54742,NORMAL,0.194703,3.657038
S00395,L0019,T02,395,28.302327,0.306787,41.633049,827.288037,106.044679,11.918911,0.530694,-0.039261,74.942698,NORMAL,0.110033,4.993069
S00698,L0034,T01,698,28.708288,0.269307,39.11208,808.913238,101.770777,15.2001,2.656143,-0.03025,71.858344,BEARING,0.594494,16.985497
S00232,L0011,T01,232,28.151715,0.232912,39.711565,809.042852,107.350462,12.447776,0.817912,-0.044664,71.900474,NORMAL,0.097684,7.955269
S00109,L0005,T02,109,26.618698,0.12074,44.681675,769.305207,107.264364,10.960272,1.034542,-0.035481,74.829927,NORMAL,0.284623,9.256034
S00349,L0017,T04,349,28.845576,0.225768,43.804549,841.638543,104.841422,11.54025,0.390377,-0.049348,70.34503,NORMAL,0.152817,7.941652
S00133,L0006,T04,133,27.609773,0.167145,47.0723,814.920155,102.233372,12.234082,0.940055,-0.032707,64.590899,NORMAL,0.109011,5.413481
S00425,L0021,T04,425,26.821321,0.521596,43.51534,871.52335,107.092467,12.204808,0.848229,,70.543464,NORMAL,0.330199,12.519958
S00662,L0033,T02,662,,0.481846,44.395667,837.295777,105.357353,11.945465,0.825011,-0.040739,68.964121,NORMAL,0.199492,3.468217
S00169,L0008,T01,169,27.940104,0.323273,43.429,765.985029,108.679513,12.20894,1.132223,-0.043044,74.131157,NORMAL,0.301906,14.704285
S00335,L0016,T01,335,26.419995,0.216052,42.300465,802.558039,,11.673173,1.200372,-0.034499,73.800246,NORMAL,0.276711,13.300782
S00624,L0031,T02,624,28.572769,,45.293167,831.61523,104.786817,12.496035,0.86051,-0.046607,70.796525,NORMAL,0.137374,4.7703
S00722,L0036,T02,722,27.427854,0.354893,44.81755,823.781723,109.032845,12.869821,1.009466,0.032288,85.363846,ENDPOINT,0.179151,6.515995
S00582,L0029,T01,582,28.538742,0.521651,41.652053,818.982678,104.468042,12.70108,0.812357,-0.046957,70.03124,NORMAL,0.162983,7.251143
S00450,L0022,T01,450,29.327388,0.287392,42.583266,819.54743,109.463835,12.729439,0.897884,-0.045021,73.423466,NORMAL,0.16382,9.153172
S00568,L0028,T01,568,28.791365,0.433582,43.446211,827.661287,104.095616,13.184809,0.283245,-0.044993,78.440971,NORMAL,0.167117,5.646629
S00298,L0014,T01,298,25.989857,0.211536,46.191274,958.931331,103.268478,11.973443,0.562031,-0.03531,76.513818,ARC,0.500719,11.243698
S00130,L0006,T02,130,28.541706,0.558465,46.168146,784.514188,101.682655,16.974106,2.99237,-0.045981,67.522265,BEARING,0.803508,23.401148
S00085,L0004,T01,85,28.590714,0.362464,44.251002,801.631271,108.635944,15.696226,2.39398,-0.051234,75.138781,BEARING,0.564569,18.416538
S00546,L0027,T01,546,26.889444,0.211569,43.55607,845.786397,113.740169,12.178816,0.329865,-0.034589,76.589914,NORMAL,0.172886,4.075157
S00361,L0018,T02,361,28.616226,0.373466,44.308436,801.79572,106.487381,11.847161,0.881498,-0.042659,71.633573,NORMAL,0.190063,9.613311
S00303,L0015,T02,303,29.02567,0.115319,44.022347,839.837592,101.938424,10.047186,0.595741,-0.047192,71.504926,NORMAL,0.129707,6.659396
S00281,L0014,T01,281,27.513888,0.336327,42.442922,804.170422,106.041769,11.716034,1.242865,-0.038851,71.553694,NORMAL,0.258678,11.018686
S00687,L0034,T04,687,27.318529,0.514277,40.60247,809.479877,104.430291,11.439803,1.085219,-0.046214,67.784758,NORMAL,0.260248,9.835782
S00294,L0014,T03,294,29.797529,0.246299,44.814315,829.872072,111.508292,16.460192,2.572061,-0.045993,71.59157,BEARING,0.619147,18.211644
S00552,L0027,T04,552,27.399787,0.408094,42.482136,800.750339,101.438633,16.109092,0.268592,-0.028949,67.252344,BEARING,0.651638,22.471491
S00714,L0035,T01,714,29.241081,0.05347,45.488869,798.056993,106.187954,10.455535,0.69671,-0.036551,69.842293,NORMAL,0.130279,3.986452
S00746,L0037,T04,746,27.636016,0.390341,42.238543,811.996445,110.663272,12.086837,0.759309,-0.04287,73.280019,NORMAL,0.135793,1.619088
S00492,L0024,T04,492,25.990853,0.400319,45.180966,797.862061,101.12048,11.33913,0.779726,-0.052935,73.254884,NORMAL,0.255882,9.634338
S00072,L0003,T02,72,29.643564,0.38622,41.197429,880.608527,104.08145,11.357995,0.711856,-0.033258,64.339667,NORMAL,0.330254,13.378072
S00704,L0035,T01,704,27.206979,0.420178,41.946607,913.387547,107.127778,11.844084,0.431356,-0.049667,73.660485,ARC,0.378164,11.506088
S00579,L0028,T01,579,26.80349,0.433817,42.637715,855.396261,109.477592,16.211452,2.71169,-0.029995,75.797365,BEARING,0.734693,21.612108
S00207,L0010,T02,207,26.470365,0.258155,44.882703,849.680646,108.913097,12.836527,1.000909,-0.036661,69.38996,NORMAL,0.26545,10.20703
S00220,L0011,T01,220,28.643013,0.49162,43.9956,843.455804,109.716261,11.978598,0.922675,-0.028263,76.201284,NORMAL,0.244364,3.574217
S00745,L0037,T03,745,27.03774,0.253986,44.852517,840.451192,109.521942,11.942206,0.613526,,66.937276,NORMAL,0.162738,6.001822
S00547,L0027,T03,547,26.733204,0.579062,43.911824,865.533804,99.837731,13.23945,0.934185,-0.027763,70.665841,NORMAL,0.355486,11.362374
S00292,L0014,T01,292,29.253188,0.321613,42.424463,779.633965,106.403752,12.839492,0.578602,-0.056301,69.080641,NORMAL,0.243978,7.806724
S00692,L0034,T01,692,27.072865,0.252149,41.626118,816.032066,106.079485,,2.424268,-0.036617,66.666946,BEARING,0.525381,21.315943
S00031,L0001,T01,31,27.557859,0.397006,44.133672,817.902023,105.512442,12.178273,0.917522,-0.04215,68.234296,NORMAL,0.155984,8.531546
S00615,L0030,T03,615,,0.445604,43.13385,785.154699,105.201473,12.492552,0.589708,-0.021952,71.549029,NORMAL,0.287674,6.054456
S00157,L0007,T01,157,29.420596,0.460068,42.973845,821.037388,107.119199,12.052105,0.744899,0.025194,83.833338,ENDPOINT,0.18864,7.186197
S00280,L0014,T01,280,29.034592,0.260798,45.601673,838.914948,105.850775,12.6368,0.824735,-0.048183,63.310952,NORMAL,0.1704,5.754231
S00005,L0000,T02,5,28.320283,0.233628,43.277754,831.305475,101.410931,12.304468,0.563511,-0.022063,73.377557,NORMAL,0.102685,6.018405
S00654,L0032,T01,654,28.930998,0.532028,44.930351,851.562945,107.863291,10.598167,0.966084,-0.048189,72.405897,NORMAL,0.299985,10.63156
S00302,L0015,T03,302,29.946631,0.663169,42.387128,794.478722,106.349724,11.991202,0.760499,-0.02439,76.888844,NORMAL,0.326927,5.558023
S00518,L0025,T01,518,27.510677,0.318608,43.923751,828.898609,106.158198,13.179193,0.868407,-0.040314,66.695064,NORMAL,0.143466,1.850154
S00090,L0004,T01,90,29.064727,0.308233,44.888229,827.222495,104.619499,12.658945,,-0.050073,75.387078,NORMAL,0.214091,8.612536
S00113,L0005,T02,113,28.43422,0.237352,42.198326,791.024551,99.515443,12.16235,1.001679,-0.048119,74.091327,NORMAL,0.203907,11.54803
S00765,L0038,T03,765,27.025489,0.437738,40.031588,830.616611,105.595214,11.608626,0.699808,-0.03617,73.873291,NORMAL,0.184701,8.48291
S00626,L0031,T01,626,27.1835,0.371626,45.017706,797.89771,104.171292,13.320596,1.029058,-0.026925,67.16,NORMAL,0.246252,6.773379
S00558,L0027,T01,558,28.927457,0.316848,46.62689,792.419443,105.056107,12.628889,0.704359,-0.045253,73.767651,NORMAL,0.194536,10.052434
S00689,L0034,T02,689,28.203167,0.38757,45.081713,777.03647,106.068092,10.791964,0.593748,-0.030724,72.209256,NORMAL,0.21446,7.203622
S00549,L0027,T01,549,29.16746,0.305254,43.039826,804.123909,101.209246,15.404692,2.610965,-0.047382,76.550985,BEARING,0.627118,21.990332
S00229,L0011,T01,229,26.485567,0.296229,44.072928,823.719662,103.230312,10.199688,0.582415,-0.049857,76.804105,NORMAL,0.159078,7.667306
S00627,L0031,T02,627,27.973724,0.468905,43.395897,800.135958,104.538818,11.018805,0.705337,-0.046369,64.762083,NORMAL,0.1682,10.278702
S00491,L0024,T01,491,28.025086,0.384829,43.017292,837.204422,106.464825,12.326697,0.785775,-0.044797,77.506692,NORMAL,0.140473,7.930995
S00402,L0020,T01,402,26.985798,0.353261,43.559032,801.475876,107.563554,16.295857,2.836338,-0.047255,69.392945,BEARING,0.69442,21.18666
S00324,L0016,T02,324,26.964388,0.397405,43.501213,821.77734,103.04789,12.273175,0.986959,-0.039987,69.638987,NORMAL,0.202315,7.25556
