sample_id,lot_id,tool_id,sequence,oes_peak_ratio,endpoint_slope,rf_source_w,rf_bias_w,pressure_mtorr,gas_flow_sccm,esc_temp_c,chamber_age_runs,endpoint_time_s,cd_bias_nm,selectivity,overetch_risk
S00452,L0022,T01,452,0.921449,-0.050529,919.029642,173.61254,30.290112,,17.16962,115.072181,74.887974,-0.010682,5.233536,0.123136
S00424,L0021,T01,424,0.97751,-0.039682,806.710161,186.106251,26.359287,108.103424,19.865206,82.536797,71.182518,0.295348,4.697887,0.081716
S00194,L0009,T01,194,1.094617,-0.032882,922.366641,135.642336,26.588665,113.371163,18.009473,90.48056,68.161344,-2.906326,6.493287,0.12362
S00318,L0015,T02,318,0.98992,-0.034719,919.328345,182.962344,25.951783,110.613424,,111.102632,66.436941,-1.937508,5.100548,0.089328
S00696,L0034,T01,696,1.149629,-0.042699,789.034094,187.411987,30.032601,97.966943,17.939228,123.320555,61.589889,-1.702295,4.790484,0.082853
S00578,L0028,T01,578,0.912061,-0.040935,,216.210729,27.936019,99.54279,18.232913,125.663221,70.3665,0.576185,3.285908,0.079925
S00283,L0014,T01,283,1.147471,-0.028176,847.750615,192.255575,30.661475,106.086163,19.483387,122.386121,69.802804,-0.207264,4.600467,0.065557
S00386,L0019,T01,386,1.050209,-0.041401,814.703978,206.968082,27.689099,109.462425,18.620245,64.466037,62.030655,-1.278956,3.198862,0.072268
S00596,L0029,T02,596,1.159068,-0.047584,778.852105,172.091725,27.143421,103.509917,19.713234,33.930191,66.796517,-0.865145,4.646691,0.063139
S00663,L0033,T02,663,0.908756,-0.045153,828.3682,168.299219,31.52308,117.080936,17.286581,57.127601,68.088476,-3.105374,4.428566,0.130126
S00604,L0030,T03,604,1.043929,-0.026647,924.04765,165.809176,29.319866,103.392453,18.096269,124.476662,65.12573,-0.578167,5.145769,0.057452
S00000,L0000,T04,0,0.932655,-0.030773,872.959854,237.882307,27.631397,109.375309,17.338949,10.144428,61.329209,-0.076447,2.2101,0.048649
S00447,L0022,T01,447,1.176179,-0.052915,893.821686,197.091301,24.921835,105.620398,19.846664,16.459568,64.702202,-0.72595,3.954099,0.060318
S00688,L0034,T01,688,0.944784,-0.042296,832.185913,204.108532,27.839533,101.056125,18.389995,3.157575,60.761558,-1.067803,3.824602,0.067467
S00368,L0018,T01,368,0.935848,-0.0612,764.669745,160.797044,26.750485,113.696683,17.894256,44.662475,62.768704,-1.402295,5.669544,0.075216
S00563,L0028,T01,563,1.062985,-0.062136,876.675712,197.44806,30.609731,111.602176,18.668097,104.822771,68.757552,-1.547497,4.028428,0.087485
S00029,L0001,T04,29,1.093202,-0.03911,781.422089,195.974551,21.522829,83.700116,18.386442,53.426146,71.560341,-0.626162,4.25213,0.095627
S00118,L0005,T01,118,0.969182,-0.042912,855.351659,191.860697,,108.693353,17.652486,10.304635,63.949639,-2.505489,4.204523,0.106874
S00419,L0020,T01,419,1.126188,-0.033037,901.513909,191.267718,27.264236,106.950121,16.884768,44.73813,62.52219,-1.413974,4.359416,0.075501
S00145,L0007,T01,145,0.993923,-0.047235,786.848742,175.912173,23.848655,115.561544,17.181545,70.790487,58.901699,-1.856598,4.810324,0.087051
S00798,L0039,T04,798,1.006295,-0.052619,766.970574,194.115959,28.560943,110.616755,20.412801,59.462342,62.95137,-0.978865,4.022918,0.065535
S00360,L0018,T01,360,1.119891,-0.016196,768.695744,234.779061,26.722311,103.924856,16.907309,105.132745,62.791962,1.290302,2.657851,0.072534
S00198,L0009,T01,198,0.962862,-0.038299,871.743106,202.972624,30.311937,106.609762,16.193818,88.856604,68.586295,1.751238,4.007749,0.091196
S00165,L0008,T02,165,0.993194,-0.036743,860.594967,193.389196,28.738715,91.692174,18.876612,49.958517,62.045759,-1.940048,4.083451,0.0894
S00611,L0030,T04,611,0.961492,-0.050676,876.19026,198.590849,30.594591,105.30094,17.339378,56.059276,66.853674,0.263303,3.684941,0.051767
S00052,L0002,T01,52,1.005951,-0.07454,935.796338,209.914884,26.975805,109.045224,17.548246,113.453319,68.839952,-1.473503,3.446286,0.08641
S00218,L0010,T03,218,0.939748,-0.052357,857.648815,179.000746,26.892903,109.674575,17.687504,163.174724,70.124084,-1.04479,5.289252,0.08983
S00381,L0019,T02,381,0.946685,-0.049073,865.131965,165.764436,24.714362,113.478789,19.676982,106.363415,63.472162,-1.842755,5.449304,0.086666
S00738,L0036,T02,738,0.990151,-0.070485,882.979588,198.420709,26.752016,105.909852,17.100895,171.328027,73.161989,-1.352093,3.756399,0.147736
S00203,L0010,T01,203,0.987218,-0.031564,787.268494,173.108059,,97.605974,18.405722,159.533973,67.557601,-1.850377,4.413523,0.086878
S00583,L0029,T01,583,1.004913,-0.057855,805.451639,183.717765,33.137785,102.757628,16.171388,6.391124,61.236457,-2.21464,4.425436,0.097539
S00549,L0027,T02,549,1.045966,-0.052317,903.583692,175.659829,30.266119,93.081679,20.057082,0.026291,63.083158,-0.667317,4.815129,0.059165
S00480,L0024,T01,480,1.033767,-0.042427,832.929231,128.559046,24.234521,107.867953,16.971482,10.147825,59.930155,-2.190536,6.082248,0.096799
S00536,L0026,T01,536,,-0.022384,778.970682,203.045157,27.825343,109.365487,17.417161,31.254807,58.00042,-2.504001,4.244739,0.106824
S00543,L0027,T01,543,1.135039,-0.055159,804.179027,190.674335,26.523516,,19.26665,129.700613,61.159314,-1.626318,4.343419,0.080855
S00564,L0028,T03,564,0.095961,-0.056191,736.021203,190.698439,29.30074,104.931194,18.340151,108.947043,64.670587,-1.026274,4.289716,0.066558
S00566,L0028,T02,566,0.881582,-0.041101,739.29908,167.914785,25.05168,103.42813,18.869841,61.231141,60.255183,-2.924518,5.210617,0.121701
S00245,L0012,T01,245,1.142445,-0.054824,882.593784,171.757244,23.95437,110.032479,17.285077,5.804536,64.689214,-0.910351,4.839218,0.064081
S00736,L0036,T01,736,1.037858,-0.035399,746.550579,190.432693,28.750356,101.951898,15.375947,62.114769,61.189531,-1.161071,3.916143,0.06955
S00626,L0031,T02,626,0.984345,-0.037545,867.39129,168.297245,29.63143,103.232467,20.007303,55.580301,61.217148,-2.342851,4.997551,0.101561
S00559,L0027,T01,559,1.11112,-0.051331,880.169725,208.85667,29.504059,109.672239,20.603809,64.314949,68.342366,-0.223334,4.397834,0.053632
S00154,L0007,T02,154,1.049589,-0.026628,904.080105,171.47598,24.214955,108.228348,17.902046,174.865338,69.68654,-2.15092,4.89909,0.119814
S00230,L0011,T01,230,1.1014,-0.061933,866.741227,211.669042,29.932958,107.636904,17.472391,77.734871,68.037452,0.050541,3.706884,0.04849
S00671,L0033,T02,671,0.949393,-0.043012,747.76191,157.607752,31.131507,107.451963,18.905035,35.618551,58.682767,-2.818829,5.883211,0.117802
S00750,L0037,T01,750,1.055467,-0.03809,872.658605,207.741714,23.98703,81.453315,17.19965,80.147803,73.834511,-1.752985,3.121264,0.180749
S00415,L0020,T02,415,1.162107,-0.048999,829.00273,179.729914,32.546158,98.98731,18.534633,79.11849,66.34021,-0.524138,4.554431,0.056436
S00051,L0002,T01,51,0.834277,-0.042371,837.469751,205.099324,23.832538,122.195109,18.709678,2.471062,60.210163,-1.111716,4.210701,0.06844
S00581,L0029,T01,581,1.237416,-0.029089,865.054121,195.064934,30.573527,123.109714,20.493338,144.821212,75.683986,1.201241,4.670174,0.193572
S00647,L0032,T02,647,0.960622,-0.063528,867.431839,258.736637,27.038651,100.28377,17.660475,177.582697,68.913599,0.75473,2.085745,0.069215
S00202,L0010,T01,202,1.043997,-0.030679,783.554266,165.275029,23.468896,105.841115,18.147253,49.431412,63.106263,-1.589071,4.893421,0.079891
S00275,L0013,T01,275,1.00549,-0.063976,860.686688,210.68399,30.582216,100.043809,18.083441,169.470808,68.710179,-0.403731,3.630733,0.059964
S00434,L0021,T02,434,0.965237,-0.056768,812.780643,167.279874,27.193083,92.913466,15.844455,50.18513,69.906077,-2.459494,4.614416,0.13549
S00147,L0007,T01,147,1.012803,-0.051664,920.836739,196.186046,31.776458,109.44703,18.298283,162.07328,78.149606,1.739781,4.190881,0.295538
S00109,L0005,T03,109,1.00013,-0.056228,880.66807,167.630478,27.644836,101.270214,18.149123,174.858155,68.508973,-1.273262,5.122099,0.077414
S00168,L0008,T01,168,1.028509,-0.058576,913.789063,198.24836,23.40516,111.288669,18.581182,128.638608,69.520109,-1.632845,4.294798,0.099707
S00755,L0037,T03,755,0.96424,-0.03714,841.814013,196.497918,25.156991,102.30921,17.673562,178.708307,66.189994,-1.231015,4.468831,0.071151
S00138,L0006,T01,138,1.039911,-0.057018,790.52986,224.73523,31.355151,96.019858,17.562039,24.945965,60.585145,-2.207131,3.034082,0.097308
S00170,L0008,T03,170,1.131386,-0.032942,808.98776,192.19197,35.078136,97.894938,17.311726,112.629142,60.83393,-0.363934,4.052301,0.053524
S00102,L0005,T01,102,1.15599,-0.06524,919.061531,193.004238,30.471045,107.419398,19.211368,157.076296,68.991055,-1.123485,4.233185,0.078847
S00045,L0002,T01,45,0.932225,-0.03837,886.408358,197.838683,28.765844,102.605246,19.951043,10.220724,67.604922,-1.124088,4.083605,0.068717
S00554,L0027,T02,554,0.993221,-0.048395,826.187775,203.52158,28.890195,96.944863,18.223511,16.847631,59.926913,-2.527463,3.734571,0.10761
S00494,L0024,T01,494,0.92337,-0.028371,874.320167,209.07039,30.586433,83.01638,17.109901,164.510378,69.183043,-0.601804,3.117675,0.068376
